ID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP,weight,height,bats,throws,salary
2016grayso01,1,OAK,AL,5,11,22,22,0,0,0,351,133,74,18,42,94,0.286,5.69,0.0,15,2.0,0,517.0,0,80,0.0,7.0,9.0,195.0,70.0,R,R,527500.0
2016greensh02,1,DET,AL,5,4,50,3,0,0,2,181,58,39,3,22,59,0.257,5.82,1.0,0,4.0,0,256.0,4,39,2.0,2.0,5.0,200.0,76.0,R,R,517000.0
2016gregelu01,1,HOU,AL,4,3,59,0,0,0,15,173,38,21,5,18,67,0.183,3.28,2.0,6,2.0,0,230.0,25,23,0.0,2.0,3.0,205.0,75.0,L,R,6750000.0
2016greinza01,1,ARI,NL,13,7,26,26,1,1,0,476,161,77,23,41,134,0.262,4.37,3.0,1,0.0,0,667.0,0,80,7.0,4.0,9.0,200.0,74.0,R,R,31799030.0
2016grillja01,1,ATL,NL,1,2,21,0,0,0,2,51,16,10,2,13,23,0.242,5.29,1.0,1,1.0,0,81.0,8,11,0.0,1.0,1.0,235.0,77.0,R,R,3625000.0
2016grillja01,2,TOR,AL,6,4,46,0,0,0,2,126,28,17,8,19,58,0.189,3.64,0.0,1,1.0,0,170.0,6,17,0.0,2.0,4.0,235.0,77.0,R,R,3625000.0
2016grimmju01,1,CHN,NL,2,1,68,0,0,0,0,158,47,24,5,23,65,0.234,4.1,2.0,7,1.0,0,225.0,11,24,0.0,0.0,0.0,210.0,75.0,R,R,1275000.0
2016gurkaja01,1,COL,NL,0,0,6,0,0,0,0,29,16,10,1,2,7,0.381,9.31,0.0,0,0.0,0,45.0,5,10,0.0,1.0,1.0,170.0,72.0,L,L,660000.0
2016hamelco01,1,TEX,AL,15,5,32,32,0,0,0,602,185,74,24,77,200,0.243,3.32,1.0,4,8.0,1,848.0,0,83,1.0,2.0,19.0,205.0,76.0,L,L,22500000.0
2016hammeja01,1,CHN,NL,15,10,30,30,0,0,0,500,148,71,25,53,144,0.239,3.83,0.0,9,9.0,0,692.0,0,77,7.0,3.0,14.0,225.0,78.0,R,R,9000000.0
2016happja01,1,TOR,AL,20,4,32,32,0,0,0,585,168,69,22,60,163,0.231,3.18,0.0,3,6.0,2,796.0,0,72,2.0,2.0,21.0,205.0,77.0,L,L,10000000.0
2016hardybl01,1,DET,AL,1,0,21,0,0,0,0,77,25,10,2,12,20,0.253,3.51,1.0,1,0.0,0,112.0,10,11,1.0,0.0,3.0,218.0,74.0,L,L,520500.0
2016harriwi02,1,HOU,AL,1,2,66,0,0,0,12,192,52,16,3,15,69,0.22,2.25,1.0,4,1.0,0,255.0,19,17,1.0,2.0,6.0,236.0,76.0,R,R,525500.0
2016harvema01,1,NYN,NL,4,10,17,17,0,0,0,278,111,50,8,25,76,0.302,4.86,1.0,4,1.0,0,402.0,0,55,5.0,4.0,10.0,220.0,76.0,R,R,4325000.0
2016hatchch02,1,LAN,NL,5,4,37,0,0,0,0,122,40,25,8,21,43,0.253,5.53,4.0,4,1.0,0,181.0,10,26,1.0,0.0,3.0,200.0,73.0,B,R,1065000.0
2016heanean01,1,LAA,AL,0,1,1,1,0,0,0,18,7,4,2,0,7,0.28,6.0,0.0,0,0.0,0,25.0,0,4,0.0,0.0,0.0,200.0,74.0,L,L,515000.0
2016hellije01,1,PHI,NL,12,10,32,32,1,1,0,567,173,78,24,45,154,0.243,3.71,0.0,6,6.0,1,772.0,0,86,4.0,6.0,21.0,190.0,73.0,R,R,7000000.0
2016hendeji01,1,NYN,NL,2,2,44,0,0,0,0,105,34,16,7,14,40,0.248,4.11,0.0,0,2.0,1,155.0,8,17,1.0,1.0,1.0,220.0,77.0,L,R,600000.0
2016hendrky01,1,CHN,NL,16,8,31,30,2,1,0,570,142,45,15,44,170,0.207,2.13,3.0,5,8.0,0,745.0,0,53,4.0,3.0,12.0,190.0,75.0,R,R,541000.0
2016hendrli01,1,OAK,AL,0,4,53,0,0,0,0,194,69,27,6,14,71,0.27,3.76,3.0,3,1.0,0,275.0,10,31,0.0,4.0,6.0,235.0,72.0,R,R,523400.0
2016hernada01,1,PHI,NL,3,4,70,0,0,0,1,218,77,31,11,32,80,0.27,3.84,5.0,6,2.0,0,322.0,16,31,1.0,1.0,5.0,245.0,75.0,R,R,3900000.0
2016hernafe02,1,SEA,AL,11,8,25,25,0,0,0,460,138,65,19,65,122,0.239,3.82,0.0,6,10.0,0,655.0,0,76,3.0,0.0,17.0,220.0,75.0,R,R,25857143.0
2016herreke01,1,KCA,AL,2,6,72,0,0,0,12,216,57,22,6,12,86,0.214,2.75,0.0,3,3.0,0,283.0,23,23,1.0,1.0,3.0,220.0,70.0,R,R,2550000.0
2016hestoch01,1,SFN,NL,1,1,4,0,0,0,0,15,9,6,0,6,3,0.409,10.8,2.0,3,0.0,0,29.0,0,6,1.0,0.0,0.0,195.0,75.0,R,R,530000.0
2016hillri01,1,OAK,AL,9,3,14,14,0,0,0,228,55,19,2,28,90,0.201,2.25,0.0,0,8.0,0,311.0,0,22,0.0,1.0,8.0,221.0,77.0,L,L,6000000.0
2016hillri01,2,LAN,NL,3,2,6,6,0,0,0,103,22,7,2,5,39,0.182,1.83,0.0,0,0.0,0,128.0,0,7,1.0,1.0,0.0,221.0,77.0,L,L,6000000.0
2016hinojda01,1,PHI,NL,0,1,10,0,0,0,0,33,10,4,1,3,8,0.25,3.27,0.0,0,0.0,0,44.0,4,4,0.0,1.0,1.0,230.0,73.0,R,R,514000.0
2016hochelu01,1,KCA,AL,2,3,40,0,0,0,0,112,31,16,6,9,40,0.226,3.86,0.0,2,3.0,0,151.0,1,17,1.0,1.0,1.0,225.0,77.0,R,R,5500000.0
2016holadbr01,1,TEX,AL,0,0,1,0,0,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,4.0,1,0,0.0,0.0,0.0,203.0,72.0,R,R,519000.0
2016holtty01,1,CIN,NL,0,0,1,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,3.0,1,0,0.0,0.0,0.0,190.0,70.0,R,R,508000.0
2016hoovejj01,1,CIN,NL,1,2,18,0,0,0,1,56,29,28,9,12,15,0.345,13.5,1.0,0,1.0,0,97.0,8,29,0.0,0.0,1.0,240.0,75.0,R,R,1400000.0
2016howeljp01,1,LAN,NL,1,1,64,0,0,0,0,152,56,23,4,15,44,0.281,4.09,2.0,3,3.0,0,220.0,11,23,1.0,2.0,4.0,180.0,72.0,L,L,6250000.0
2016hudsoda01,1,ARI,NL,3,2,70,0,0,0,5,181,65,35,6,22,58,0.269,5.22,3.0,5,4.0,0,268.0,17,40,0.0,0.0,3.0,215.0,75.0,R,R,2700000.0
2016hugheja02,1,PIT,NL,1,1,67,0,0,0,1,178,62,20,6,22,34,0.277,3.03,3.0,5,5.0,0,257.0,18,24,4.0,2.0,8.0,240.0,79.0,R,R,2175000.0
2016hugheph01,1,MIN,AL,1,7,12,11,1,0,0,177,76,39,11,13,34,0.313,5.95,0.0,0,0.0,0,259.0,0,40,1.0,2.0,6.0,240.0,77.0,R,R,9200000.0
2016hunteto02,1,CLE,AL,2,2,21,0,0,0,0,65,21,9,1,5,17,0.256,3.74,1.0,0,2.0,0,90.0,5,10,1.0,0.0,3.0,250.0,75.0,R,R,2000000.0
2016hunteto02,2,BAL,AL,0,0,12,0,0,0,0,37,14,3,0,3,6,0.304,2.19,0.0,0,0.0,0,49.0,3,3,0.0,0.0,5.0,250.0,75.0,R,R,2000000.0
2016iglesra01,1,CIN,NL,3,2,37,5,0,0,6,235,63,22,7,26,83,0.216,2.53,1.0,3,5.0,1,325.0,15,22,1.0,2.0,3.0,190.0,74.0,R,R,3214285.0
2016iwakuhi01,1,SEA,AL,16,12,33,33,0,0,0,597,218,91,28,46,147,0.282,4.12,3.0,4,5.0,0,836.0,0,95,6.0,7.0,25.0,210.0,75.0,R,R,10976096.0
2016jacksed01,1,MIA,NL,0,1,8,0,0,0,0,32,13,7,2,6,7,0.317,5.91,1.0,1,0.0,0,47.0,3,7,0.0,0.0,1.0,215.0,74.0,R,R,507500.0
2016jacksed01,2,SDN,NL,5,6,13,13,0,0,0,220,79,48,12,35,54,0.278,5.89,2.0,5,1.0,0,326.0,0,49,2.0,4.0,9.0,215.0,74.0,R,R,507500.0
2016jackslu01,1,TEX,AL,0,0,8,0,0,0,0,35,22,14,4,8,3,0.415,10.8,0.0,0,0.0,0,62.0,2,14,0.0,1.0,2.0,210.0,74.0,R,R,508500.0
2016janseke01,1,LAN,NL,3,2,71,0,0,0,47,206,35,14,4,11,104,0.15,1.83,2.0,1,2.0,0,251.0,63,14,3.0,1.0,1.0,265.0,77.0,B,R,10650000.0
2016jeffrje01,1,MIL,NL,2,2,47,0,0,0,27,134,45,11,2,11,35,0.262,2.22,3.0,0,4.0,0,190.0,40,13,2.0,1.0,6.0,205.0,72.0,R,R,519100.0
2016jeffrje01,2,TEX,AL,1,0,12,0,0,0,0,40,10,4,0,7,7,0.227,2.7,0.0,3,0.0,0,51.0,1,4,0.0,0.0,5.0,205.0,72.0,R,R,519100.0
2016jennida01,1,CHA,AL,4,3,64,0,0,0,1,182,57,14,1,28,46,0.259,2.08,0.0,4,3.0,0,259.0,15,18,2.0,6.0,11.0,215.0,75.0,L,L,810000.0
2016jepseke01,1,MIN,AL,2,5,33,0,0,0,7,92,42,21,7,12,22,0.333,6.16,1.0,2,0.0,0,141.0,19,22,0.0,3.0,3.0,235.0,75.0,R,R,5312000.0
2016jepseke01,2,TBA,AL,0,1,25,0,0,0,0,57,20,12,5,9,13,0.282,5.68,1.0,2,0.0,0,83.0,5,13,0.0,3.0,3.0,235.0,75.0,R,R,5312000.0
2016jimenub01,1,BAL,AL,8,12,29,25,1,0,1,427,150,86,16,72,125,0.268,5.44,1.0,5,3.0,1,638.0,2,93,1.0,1.0,12.0,221.0,77.0,R,R,12673102.0
2016johnsji04,1,ATL,NL,2,6,65,0,0,0,20,194,57,22,3,20,68,0.236,3.06,0.0,6,3.0,0,266.0,36,23,0.0,1.0,9.0,250.0,78.0,R,R,2500000.0
2016jonesna01,1,CHA,AL,5,3,71,0,0,0,3,212,48,18,7,15,80,0.19,2.29,3.0,7,3.0,0,274.0,11,20,2.0,2.0,5.0,230.0,77.0,R,R,900000.0
2016jungmta01,1,MIL,NL,0,5,8,6,0,0,0,80,30,23,4,17,18,0.291,7.76,1.0,0,3.0,0,126.0,2,24,1.0,2.0,1.0,210.0,78.0,R,R,518500.0
2016karnsna01,1,SEA,AL,6,2,22,15,0,0,1,283,95,54,11,45,101,0.259,5.15,1.0,5,3.0,1,417.0,2,55,0.0,2.0,5.0,225.0,75.0,R,R,523700.0
2016kazmisc01,1,LAN,NL,10,6,26,26,0,0,0,409,133,69,21,52,134,0.253,4.56,3.0,5,7.0,0,590.0,0,71,2.0,3.0,6.0,185.0,72.0,L,L,14985384.0
2016kelake01,1,TEX,AL,5,1,35,0,0,0,0,102,30,23,6,17,45,0.236,6.09,0.0,2,3.0,1,150.0,2,23,2.0,1.0,4.0,220.0,73.0,R,R,518000.0
2016kellesh01,1,WAS,NL,3,2,67,0,0,0,7,174,41,17,9,11,80,0.194,2.64,2.0,2,0.0,0,224.0,26,19,0.0,2.0,1.0,237.0,74.0,R,R,4000000.0
2016kellyjo05,1,BOS,AL,4,0,20,6,0,0,0,120,44,23,5,24,48,0.278,5.18,0.0,0,2.0,0,188.0,6,23,0.0,4.0,2.0,174.0,73.0,R,R,2600000.0
2016kenneia01,1,KCA,AL,11,11,33,33,0,0,0,587,173,80,33,66,184,0.236,3.68,1.0,4,13.0,0,818.0,0,81,1.0,5.0,9.0,210.0,72.0,R,R,7500000.0
2016kensilo01,1,DET,AL,0,0,3,0,0,0,0,14,8,1,0,2,1,0.421,1.93,0.0,0,0.0,0,21.0,0,1,0.0,0.0,3.0,190.0,73.0,R,R,575000.0
2016kershcl01,1,LAN,NL,12,4,21,21,3,3,0,447,97,28,8,11,172,0.184,1.69,1.0,5,2.0,3,544.0,0,31,4.0,1.0,9.0,225.0,76.0,L,L,33000000.0
2016keuchda01,1,HOU,AL,9,12,26,26,1,1,0,504,168,85,20,48,144,0.259,4.55,1.0,9,2.0,0,701.0,0,88,2.0,1.0,16.0,205.0,74.0,L,L,7250000.0
2016kimbrcr01,1,BOS,AL,2,6,57,0,0,0,31,159,28,20,4,30,83,0.152,3.4,0.0,6,4.0,0,220.0,47,22,1.0,1.0,3.0,215.0,71.0,R,R,11000000.0
2016kleinph01,1,TEX,AL,0,1,8,0,0,0,0,26,8,5,2,2,12,0.242,5.19,0.0,1,0.0,0,35.0,5,5,0.0,0.0,1.0,255.0,79.0,R,R,509500.0
2016kleinph01,2,PHI,NL,0,0,4,2,0,0,0,32,15,10,0,7,7,0.375,8.44,1.0,0,1.0,0,51.0,0,10,2.0,1.0,4.0,255.0,79.0,R,R,509500.0
2016klubeco01,1,CLE,AL,18,9,32,32,3,2,0,645,170,75,22,57,227,0.216,3.14,1.0,5,7.0,1,860.0,0,82,6.0,2.0,17.0,215.0,76.0,R,R,4700000.0
2016knebeco01,1,MIL,NL,1,4,35,0,0,0,2,98,32,17,3,16,38,0.252,4.68,3.0,1,1.0,0,145.0,7,20,0.0,1.0,1.0,224.0,75.0,R,R,513000.0
2016koehlto01,1,MIA,NL,9,13,33,33,0,0,0,530,176,85,22,83,147,0.261,4.33,7.0,9,5.0,0,774.0,0,93,6.0,5.0,10.0,235.0,74.0,R,R,3500000.0
2016kontoge01,1,SFN,NL,3,2,57,0,0,0,0,160,42,15,3,20,35,0.219,2.53,3.0,1,2.0,0,216.0,17,19,1.0,1.0,6.0,225.0,75.0,R,R,1150000.0
2016kratzer01,1,HOU,AL,0,0,1,0,0,0,0,3,3,1,0,0,0,0.5,9.0,0.0,2,0.0,0,6.0,1,2,0.0,0.0,0.0,250.0,76.0,R,R,850000.0
2016kratzer01,2,PIT,NL,0,0,1,0,0,0,0,3,2,0,0,0,1,0.4,0.0,0.0,0,0.0,0,5.0,1,0,0.0,0.0,0.0,250.0,76.0,R,R,850000.0
2016lackejo01,1,CHN,NL,11,8,29,29,0,0,0,565,146,70,23,53,180,0.218,3.35,1.0,4,9.0,0,748.0,0,74,8.0,8.0,13.0,235.0,78.0,R,R,16000000.0
2016lambjo02,1,CIN,NL,1,7,14,14,0,0,0,210,84,50,14,31,58,0.303,6.43,0.0,1,1.0,1,318.0,0,54,8.0,1.0,6.0,205.0,76.0,L,L,507500.0
2016layneto01,1,BOS,AL,0,1,34,0,0,0,0,86,27,12,1,14,25,0.26,3.77,2.0,1,1.0,0,120.0,12,12,1.0,0.0,3.0,195.0,74.0,L,L,563750.0
2016layneto01,2,NYA,AL,2,0,29,0,0,0,1,48,10,6,2,7,13,0.175,3.38,1.0,1,2.0,0,67.0,4,6,1.0,0.0,0.0,195.0,74.0,L,L,563750.0
2016leakemi01,1,SLN,NL,9,12,30,30,0,0,0,530,203,92,20,30,125,0.288,4.69,1.0,7,7.0,0,757.0,0,101,5.0,10.0,13.0,165.0,70.0,R,R,12000000.0
2016leonar01,1,TOR,AL,0,0,2,0,0,0,0,7,3,2,1,1,2,0.3,7.71,0.0,0,0.0,0,11.0,0,2,0.0,0.0,0.0,210.0,73.0,R,R,510500.0
2016lestejo01,1,CHN,NL,19,5,32,32,2,0,0,608,154,55,21,52,197,0.211,2.44,0.0,4,6.0,0,796.0,0,57,4.0,4.0,15.0,249.0,76.0,L,L,25000000.0
2016lewisco01,1,TEX,AL,6,5,19,19,1,0,0,349,103,48,19,28,73,0.236,3.71,0.0,1,3.0,0,472.0,0,53,1.0,3.0,9.0,240.0,76.0,R,R,6000000.0
2016liriafr01,1,PIT,NL,6,11,21,21,0,0,0,341,115,69,19,69,116,0.264,5.46,1.0,8,7.0,0,523.0,0,76,7.0,5.0,13.0,220.0,75.0,L,L,13666667.0
2016liriafr01,2,TOR,AL,2,2,10,8,0,0,0,148,42,16,7,16,52,0.222,2.92,0.0,1,2.0,0,208.0,0,22,0.0,1.0,6.0,220.0,75.0,L,L,13666667.0
2016lobstky01,1,PIT,NL,2,0,14,0,0,0,0,75,25,11,2,12,15,0.263,3.96,1.0,2,2.0,0,110.0,3,11,1.0,0.0,4.0,220.0,75.0,L,L,520000.0
2016lockeje01,1,PIT,NL,9,8,30,19,1,1,0,382,151,77,17,44,73,0.298,5.44,4.0,7,3.0,0,564.0,4,81,8.0,2.0,16.0,200.0,72.0,L,L,3025000.0
2016loganbo02,1,COL,NL,2,5,66,0,0,0,1,139,27,19,4,20,57,0.166,3.69,5.0,4,2.0,0,187.0,9,23,2.0,0.0,4.0,215.0,77.0,R,L,6250000.0
2016lopezja02,1,SFN,NL,1,3,68,0,0,0,1,80,24,12,3,15,15,0.24,4.05,0.0,0,2.0,0,118.0,6,13,1.0,0.0,4.0,220.0,76.0,L,L,5000000.0
2016lorenmi01,1,CIN,NL,2,1,35,0,0,0,0,150,41,16,5,13,48,0.224,2.88,0.0,2,6.0,2,202.0,4,16,0.0,0.0,10.0,217.0,75.0,R,R,516500.0
2016loupaa01,1,TOR,AL,0,0,21,0,0,0,0,43,15,8,2,4,15,0.288,5.02,0.0,3,3.0,0,62.0,2,8,0.0,3.0,2.0,210.0,71.0,L,L,1050000.0
2016lowema01,1,DET,AL,1,3,54,0,0,0,0,148,57,39,12,21,49,0.291,7.11,2.0,2,1.0,0,224.0,26,41,0.0,6.0,0.0,210.0,75.0,L,R,5500000.0
2016luebkco01,1,PIT,NL,0,1,9,0,0,0,0,26,15,9,2,11,9,0.385,9.35,2.0,0,1.0,0,53.0,5,9,1.0,1.0,0.0,210.0,76.0,R,L,1000000.0
2016lylesjo01,1,COL,NL,4,5,40,5,0,0,1,176,69,38,4,28,32,0.291,5.83,2.0,5,4.0,0,273.0,7,46,1.0,2.0,6.0,230.0,77.0,R,R,2975000.0
2016lyonsty01,1,SLN,NL,2,0,30,0,0,0,0,144,35,18,9,14,46,0.205,3.38,0.0,2,0.0,0,187.0,10,18,1.0,1.0,6.0,210.0,74.0,L,L,512500.0
2016madsory01,1,OAK,AL,6,7,63,0,0,0,30,194,63,26,7,20,49,0.257,3.62,3.0,4,2.0,1,270.0,53,27,2.0,1.0,8.0,234.0,78.0,L,R,6666667.0
2016maedake01,1,LAN,NL,16,11,32,32,0,0,0,527,150,68,20,50,179,0.229,3.48,6.0,6,8.0,0,716.0,0,72,0.0,3.0,10.0,185.0,73.0,R,R,3125000.0
2016manesse01,1,SLN,NL,2,2,29,0,0,0,0,95,34,12,2,8,16,0.274,3.41,2.0,2,0.0,0,134.0,13,14,1.0,1.0,4.0,190.0,72.0,R,R,1400000.0
2016manshje01,1,CLE,AL,2,1,53,0,0,0,0,130,40,15,7,22,36,0.241,3.12,2.0,0,0.0,0,189.0,8,20,0.0,1.0,5.0,205.0,74.0,R,R,765000.0
2016martica04,1,SLN,NL,16,9,31,31,0,0,0,586,169,66,15,70,174,0.233,3.04,1.0,8,11.0,0,809.0,0,68,2.0,2.0,33.0,200.0,72.0,R,R,539000.0
2016matusbr01,1,BAL,AL,0,0,7,0,0,0,0,18,11,8,3,7,1,0.407,12.0,0.0,0,0.0,0,35.0,2,8,0.0,1.0,1.0,190.0,77.0,L,L,3900000.0
2016matusbr01,2,CHN,NL,0,0,1,1,0,0,0,9,6,6,3,2,2,0.429,18.0,0.0,1,1.0,0,18.0,0,6,1.0,0.0,0.0,190.0,77.0,L,L,3900000.0
2016matzst01,1,NYN,NL,9,8,22,22,0,0,0,397,129,50,14,31,129,0.257,3.4,2.0,3,5.0,1,547.0,0,53,8.0,1.0,8.0,201.0,74.0,R,L,515750.0
2016maurebr01,1,SDN,NL,0,5,71,0,0,0,13,209,65,35,7,23,72,0.238,4.52,5.0,3,2.0,0,300.0,36,37,0.0,1.0,2.0,225.0,77.0,R,R,526400.0
2016mcallza01,1,CLE,AL,3,2,53,2,0,0,0,157,53,20,6,23,54,0.256,3.44,2.0,3,2.0,0,233.0,11,21,1.0,0.0,1.0,240.0,78.0,R,R,1300000.0
2016mccarbr01,1,LAN,NL,2,3,10,9,0,0,0,120,29,22,2,26,44,0.207,4.95,1.0,2,2.0,0,171.0,0,24,1.0,2.0,3.0,225.0,80.0,R,R,12500000.0
2016mcculla02,1,HOU,AL,6,5,14,14,0,0,0,243,80,29,5,45,106,0.261,3.22,1.0,9,0.0,2,352.0,0,29,0.0,0.0,10.0,202.0,73.0,L,R,516700.0
2016mcfartj01,1,BAL,AL,2,2,16,0,0,0,0,74,33,19,3,10,7,0.34,6.93,2.0,1,2.0,0,112.0,2,19,0.0,3.0,6.0,200.0,75.0,L,L,523500.0
2016mcgeeja01,1,COL,NL,2,3,57,0,0,0,15,137,56,24,9,16,38,0.301,4.73,1.0,4,3.0,0,205.0,25,25,0.0,0.0,5.0,229.0,76.0,L,L,4800000.0
2016mcgowdu01,1,MIA,NL,1,3,55,0,0,0,1,201,49,21,7,33,63,0.202,2.82,7.0,4,2.0,0,279.0,24,26,0.0,2.0,6.0,235.0,75.0,R,R,1000000.0
2016mchugco01,1,HOU,AL,13,10,33,33,1,0,0,554,206,89,25,54,177,0.282,4.34,1.0,9,5.0,0,796.0,0,92,1.0,5.0,15.0,191.0,74.0,R,R,529000.0
2016medlekr01,1,KCA,AL,1,3,6,6,0,0,0,73,30,21,2,20,18,0.309,7.77,0.0,1,0.0,0,119.0,0,25,0.0,2.0,5.0,190.0,70.0,B,R,5500000.0
2016melanma01,1,PIT,NL,1,1,45,0,0,0,30,125,31,7,2,9,38,0.205,1.51,0.0,1,1.0,0,163.0,39,10,0.0,2.0,2.0,215.0,73.0,R,R,9650000.0
2016melanma01,2,WAS,NL,1,1,30,0,0,0,17,89,21,6,1,3,27,0.202,1.82,0.0,3,0.0,0,107.0,28,6,0.0,0.0,4.0,215.0,73.0,R,R,9650000.0
2016mileywa01,1,SEA,AL,7,8,19,19,1,1,0,336,117,62,18,34,82,0.274,4.98,1.0,5,3.0,2,469.0,0,62,2.0,3.0,16.0,220.0,74.0,L,L,16329674.0
2016mileywa01,2,BAL,AL,2,5,11,11,0,0,0,162,70,37,7,15,55,0.315,6.17,0.0,3,3.0,0,242.0,0,38,0.0,2.0,4.0,220.0,74.0,L,L,16329674.0
2016millean01,1,NYA,AL,6,1,44,0,0,0,9,136,28,7,5,7,77,0.174,1.39,0.0,0,2.0,0,172.0,16,8,1.0,1.0,3.0,200.0,79.0,L,L,9000000.0
2016millean01,2,CLE,AL,4,0,26,0,0,0,3,87,14,5,3,2,46,0.139,1.55,0.0,1,0.0,0,103.0,7,5,0.0,0.0,0.0,200.0,79.0,L,L,9000000.0
2016milleju02,1,COL,NL,1,1,40,0,0,0,0,128,50,27,6,20,45,0.298,5.7,0.0,3,2.0,1,194.0,13,27,0.0,3.0,3.0,225.0,75.0,R,R,509500.0
2016millesh01,1,ARI,NL,3,12,20,20,1,1,0,303,127,69,14,42,70,0.31,6.15,3.0,3,2.0,0,460.0,0,72,3.0,3.0,8.0,225.0,75.0,R,R,4350000.0
2016milonto01,1,MIN,AL,3,5,19,12,0,0,0,208,84,44,15,22,49,0.299,5.71,3.0,3,1.0,1,311.0,3,53,4.0,3.0,6.0,215.0,72.0,L,L,4500000.0
2016mitchbr01,1,NYA,AL,1,2,5,5,0,0,0,75,26,9,1,12,11,0.277,3.24,0.0,0,0.0,0,107.0,0,13,1.0,0.0,5.0,215.0,74.0,L,R,516650.0
2016montemi01,1,CHN,NL,0,0,1,0,0,0,0,4,4,1,0,0,0,0.5,6.75,0.0,0,1.0,0,9.0,1,1,0.0,0.0,0.0,221.0,71.0,L,R,14000000.0
2016montgmi01,1,SEA,AL,3,4,32,2,0,0,0,185,49,16,3,18,54,0.22,2.34,2.0,5,6.0,0,250.0,13,18,2.0,1.0,8.0,220.0,77.0,L,L,515000.0
2016montgmi01,2,CHN,NL,1,1,17,5,0,0,0,115,30,12,5,20,38,0.217,2.82,0.0,5,4.0,0,164.0,5,15,1.0,1.0,5.0,220.0,77.0,L,L,515000.0
2016moorema02,1,TBA,AL,7,7,21,21,0,0,0,390,125,59,20,40,109,0.251,4.08,0.0,3,5.0,1,549.0,0,62,3.0,2.0,7.0,210.0,75.0,L,L,5100000.0
2016moorema02,2,SFN,NL,6,5,12,12,0,0,0,205,59,31,5,32,69,0.233,4.08,1.0,3,1.0,0,289.0,0,31,1.0,2.0,4.0,210.0,75.0,L,L,5100000.0
2016moralfr01,1,TOR,AL,0,1,5,0,0,0,0,12,3,4,1,2,2,0.214,9.0,0.0,0,0.0,1,16.0,2,4,0.0,0.0,1.0,210.0,73.0,L,L,2000000.0
2016morinmi01,1,LAA,AL,2,2,60,0,0,0,0,167,52,27,6,15,49,0.25,4.37,1.0,1,1.0,1,227.0,8,31,2.0,1.0,3.0,220.0,76.0,R,R,520000.0
2016morribr01,1,MIA,NL,0,0,24,0,0,0,1,53,15,6,4,10,13,0.238,3.06,1.0,0,1.0,0,74.0,4,7,0.0,0.0,2.0,220.0,75.0,L,R,1350000.0
2016mortoch02,1,PHI,NL,1,1,4,4,0,0,0,52,15,8,1,8,19,0.242,4.15,0.0,1,0.0,1,71.0,0,8,1.0,0.0,2.0,215.0,77.0,R,R,8000000.0
2016moscojo01,1,CIN,NL,0,3,5,5,0,0,0,64,26,19,10,10,10,0.292,8.02,1.0,0,1.0,0,105.0,0,22,3.0,1.0,1.0,210.0,76.0,R,R,508000.0
2016motteja01,1,COL,NL,0,1,30,0,0,0,0,71,28,13,6,8,24,0.286,4.94,1.0,0,2.0,0,109.0,8,15,0.0,1.0,1.0,205.0,72.0,R,R,5000000.0
2016narvech01,1,MIA,NL,1,0,6,0,0,0,0,25,10,8,3,2,6,0.286,8.64,1.0,1,1.0,0,38.0,2,8,0.0,0.0,0.0,205.0,75.0,L,L,1200000.0
2016nelsoji02,1,MIL,NL,8,16,32,32,0,0,0,538,186,92,25,86,140,0.268,4.62,2.0,8,17.0,0,807.0,0,108,7.0,4.0,18.0,250.0,78.0,R,R,522300.0
2016nerishe01,1,PHI,NL,4,4,79,0,0,0,2,241,59,23,9,30,102,0.202,2.58,3.0,4,3.0,1,328.0,13,26,1.0,2.0,4.0,227.0,74.0,R,R,515000.0
2016neshepa01,1,HOU,AL,2,2,60,0,0,0,0,141,33,16,6,11,43,0.194,3.06,7.0,1,0.0,0,185.0,9,17,3.0,1.0,2.0,220.0,75.0,B,R,6500000.0
2016nicasju01,1,PIT,NL,10,7,52,12,0,0,0,354,117,59,15,45,138,0.261,4.5,3.0,3,7.0,0,513.0,9,64,5.0,7.0,8.0,250.0,76.0,R,R,3000000.0
2016niesejo01,1,PIT,NL,8,6,23,18,0,0,0,330,132,60,21,38,76,0.297,4.91,2.0,9,3.0,0,491.0,2,63,5.0,1.0,13.0,215.0,75.0,L,L,9000000.0
2016niesejo01,2,NYN,NL,0,1,6,2,0,0,0,33,13,14,4,9,12,0.289,11.45,1.0,2,0.0,0,55.0,1,14,0.0,1.0,0.0,215.0,75.0,L,L,9000000.0
2016nolaaa01,1,PHI,NL,6,9,20,20,0,0,0,333,116,59,10,29,121,0.264,4.78,3.0,2,6.0,0,483.0,0,68,5.0,4.0,5.0,200.0,74.0,R,R,517500.0
2016nolasri01,1,MIN,AL,4,8,21,21,0,0,0,374,139,71,18,29,93,0.287,5.13,0.0,4,3.0,0,527.0,0,77,2.0,9.0,12.0,235.0,74.0,R,R,12000000.0
2016nolasri01,2,LAA,AL,4,6,11,11,1,1,0,219,63,26,8,15,51,0.232,3.21,0.0,3,2.0,0,290.0,0,27,1.0,0.0,9.0,235.0,74.0,R,R,12000000.0
