,playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
45918,busenal01,2018,1,MIN,AL,4,1,23,0,0,0,0,76,37,22,8,14,26,0.339,7.82,0.0,2,2.0,0,126.0,7,25,0.0,1.0,2.0
45919,bushma01,2018,1,TEX,AL,0,0,21,0,0,0,0,69,23,12,3,14,19,0.256,4.7,0.0,1,2.0,0,108.0,6,13,0.0,2.0,0.0
45920,buterdr01,2018,1,KCA,AL,0,0,1,0,0,0,0,1,2,2,0,3,0,0.667,54.0,0.0,0,0.0,0,6.0,1,2,0.0,0.0,0.0
45921,butleed01,2018,1,CHN,NL,1,1,8,0,0,0,0,53,16,8,1,7,11,0.242,4.08,0.0,1,0.0,0,75.0,3,10,1.0,1.0,1.0
45922,butleed01,2018,2,TEX,AL,1,2,22,0,0,0,2,96,43,23,10,12,18,0.316,6.47,1.0,5,2.0,0,153.0,6,24,0.0,3.0,2.0
45923,buttrty01,2018,1,LAA,AL,0,1,16,0,0,0,4,49,15,6,0,5,20,0.238,3.31,0.0,0,0.0,1,70.0,4,7,1.0,1.0,0.0
45924,cahiltr01,2018,1,OAK,AL,7,4,21,20,0,0,0,330,90,46,8,41,100,0.227,3.76,0.0,8,5.0,0,450.0,0,52,3.0,3.0,9.0
45925,caratvi01,2018,1,CHN,NL,0,0,2,0,0,0,0,6,3,2,1,0,0,0.375,9.0,0.0,0,0.0,0,8.0,0,2,0.0,0.0,1.0
45926,carlesh01,2018,1,ATL,NL,4,1,53,0,0,0,1,189,50,20,2,27,43,0.221,2.86,7.0,2,1.0,0,259.0,8,22,1.0,4.0,9.0
45927,carpery01,2018,1,DET,AL,1,2,6,5,0,0,0,67,34,18,8,4,15,0.347,7.25,0.0,0,3.0,0,107.0,0,19,0.0,2.0,1.0
45928,carraca01,2018,1,CLE,AL,17,10,32,30,2,0,0,576,173,72,21,43,231,0.238,3.38,4.0,9,6.0,0,784.0,1,78,4.0,5.0,11.0
45929,carroco01,2018,1,BAL,AL,0,2,15,0,0,0,0,51,21,17,6,13,16,0.296,9.0,0.0,3,0.0,1,84.0,3,17,0.0,0.0,2.0
45930,cashnan01,2018,1,BAL,AL,4,15,28,28,0,0,0,459,177,90,25,65,99,0.291,5.29,3.0,6,3.0,0,681.0,0,97,1.0,3.0,13.0
45931,castidi01,2018,1,TBA,AL,4,2,43,11,0,0,0,170,36,20,6,18,65,0.178,3.18,0.0,5,2.0,1,222.0,5,21,0.0,0.0,1.0
45932,castijo03,2018,1,SDN,NL,3,3,37,0,0,0,0,115,23,14,3,12,52,0.17,3.29,1.0,1,3.0,0,150.0,5,14,0.0,0.0,0.0
45933,castilu02,2018,1,CIN,NL,10,12,31,31,0,0,0,509,158,81,28,49,165,0.245,4.3,1.0,4,5.0,2,708.0,0,89,3.0,6.0,13.0
45934,castrmi01,2018,1,BAL,AL,2,7,63,1,0,0,0,259,75,38,9,50,57,0.236,3.96,7.0,9,5.0,3,376.0,16,41,0.0,3.0,13.0
45935,cecilbr01,2018,1,SLN,NL,1,1,40,0,0,0,0,98,39,25,5,25,19,0.302,6.89,5.0,1,0.0,0,157.0,7,27,0.0,3.0,3.0
45936,cedenxa01,2018,1,CHA,AL,2,0,33,0,0,0,1,76,19,8,1,13,28,0.204,2.84,1.0,3,0.0,0,106.0,4,9,0.0,0.0,3.0
45937,cedenxa01,2018,2,MIL,NL,0,0,15,0,0,0,0,24,7,1,0,3,6,0.226,1.13,0.0,1,0.0,0,34.0,0,1,0.0,0.0,0.0
45938,cessalu01,2018,1,NYA,AL,1,4,16,5,0,0,2,134,51,26,5,13,39,0.282,5.24,0.0,7,0.0,0,195.0,6,27,1.0,0.0,3.0
45939,chacijh01,2018,1,MIL,NL,15,8,35,35,0,0,0,578,153,75,18,71,156,0.22,3.5,3.0,5,11.0,0,796.0,0,83,8.0,9.0,12.0
45940,chafian01,2018,1,ARI,NL,1,6,77,0,0,0,0,148,41,17,0,25,53,0.227,3.1,1.0,3,2.0,0,211.0,13,18,0.0,3.0,3.0
45941,chapmar01,2018,1,NYA,AL,3,0,55,0,0,0,32,154,24,14,2,30,93,0.136,2.45,0.0,9,5.0,0,212.0,43,15,0.0,0.0,0.0
45942,chargjt01,2018,1,LAN,NL,2,4,39,0,0,0,0,97,26,12,4,15,40,0.222,3.34,3.0,3,2.0,0,135.0,4,13,1.0,0.0,2.0
45943,chatwty01,2018,1,CHN,NL,4,6,24,20,0,0,0,311,92,61,9,95,85,0.245,5.3,1.0,8,7.0,0,486.0,4,62,5.0,4.0,15.0
45944,chaveje01,2018,1,TEX,AL,3,1,30,0,0,0,1,169,58,22,10,12,50,0.262,3.51,1.0,1,0.0,0,234.0,15,23,0.0,1.0,5.0
45945,chaveje01,2018,2,CHN,NL,2,1,32,0,0,0,4,117,26,5,3,5,42,0.19,1.15,0.0,0,0.0,0,143.0,11,5,0.0,1.0,4.0
45946,chenwe02,2018,1,MIA,NL,6,12,26,26,0,0,0,400,131,71,19,47,111,0.256,4.79,6.0,4,1.0,1,572.0,0,75,5.0,7.0,6.0
45947,chiriyo01,2018,1,TBA,AL,5,5,18,7,0,0,0,269,84,35,7,25,75,0.254,3.51,2.0,5,5.0,0,370.0,2,40,2.0,7.0,12.0
45948,cimbead01,2018,1,SDN,NL,3,5,42,0,0,0,0,145,42,17,2,10,51,0.237,3.17,3.0,0,2.0,0,192.0,10,19,1.0,2.0,6.0
45949,cimbead01,2018,2,CLE,AL,0,3,28,0,0,0,0,60,26,9,3,7,7,0.325,4.05,6.0,1,4.0,0,92.0,6,9,1.0,0.0,6.0
45950,cingrto01,2018,1,LAN,NL,1,2,30,0,0,0,0,68,19,12,2,6,36,0.221,4.76,1.0,1,3.0,2,95.0,2,12,0.0,0.0,0.0
45951,cishest01,2018,1,CHN,NL,4,3,80,0,0,0,4,211,45,17,5,28,78,0.181,2.18,4.0,2,9.0,0,288.0,10,19,2.0,1.0,4.0
45952,claudal01,2018,1,TEX,AL,4,2,66,1,0,0,1,205,91,34,4,13,41,0.329,4.48,3.0,0,3.0,1,299.0,20,35,3.0,3.0,11.0
45953,clevimi01,2018,1,CLE,AL,13,8,32,32,1,1,0,600,164,67,21,67,207,0.223,3.02,0.0,4,4.0,0,810.0,0,71,0.0,1.0,15.0
45954,clippty01,2018,1,TOR,AL,4,3,73,1,0,0,7,206,57,28,13,23,85,0.223,3.67,0.0,7,2.0,0,285.0,22,29,2.0,2.0,1.0
45955,cloydty01,2018,1,MIA,NL,0,0,7,0,0,0,0,53,25,17,3,10,13,0.329,8.66,2.0,1,1.0,0,87.0,4,17,0.0,0.0,1.0
45956,cobbal01,2018,1,BAL,AL,5,15,28,28,1,0,0,457,172,83,24,43,102,0.284,4.9,5.0,4,4.0,1,661.0,0,93,2.0,6.0,16.0
45957,coleaj01,2018,1,WAS,NL,1,1,4,2,0,0,0,31,16,15,6,6,10,0.356,13.06,0.0,0,0.0,0,53.0,1,15,2.0,0.0,0.0
45958,coleaj01,2018,2,NYA,AL,3,1,28,0,0,0,0,114,39,18,9,16,49,0.258,4.26,1.0,2,0.0,0,168.0,13,23,0.0,1.0,2.0
45959,colege01,2018,1,HOU,AL,15,5,32,32,1,1,0,601,143,64,19,64,276,0.198,2.88,0.0,9,7.0,0,799.0,0,68,2.0,3.0,11.0
45960,colemlo01,2018,1,DET,AL,4,1,51,0,0,0,0,154,43,20,5,24,41,0.235,3.51,2.0,0,6.0,0,217.0,9,21,1.0,3.0,9.0
45961,coleta01,2018,1,LAA,AL,4,2,18,2,0,0,0,108,20,11,3,12,39,0.169,2.75,0.0,1,3.0,0,135.0,4,11,1.0,1.0,6.0
45962,colliti01,2018,1,WAS,NL,0,0,38,0,0,0,0,68,23,11,5,12,21,0.264,4.37,0.0,1,0.0,0,99.0,5,11,0.0,0.0,3.0
45963,colomal01,2018,1,TBA,AL,2,5,23,0,0,0,11,65,24,10,1,8,23,0.273,4.15,1.0,4,0.0,0,97.0,21,12,0.0,1.0,2.0
45964,colomal01,2018,2,SEA,AL,5,0,47,0,0,0,1,139,35,13,6,13,49,0.207,2.53,1.0,6,3.0,1,185.0,3,14,0.0,0.0,4.0
45965,colonba01,2018,1,TEX,AL,7,12,28,24,1,0,0,439,172,94,32,25,81,0.291,5.78,1.0,2,3.0,0,628.0,1,97,1.0,8.0,6.0
45966,conlead01,2018,1,MIA,NL,3,4,52,0,0,0,3,152,37,23,5,18,50,0.207,4.09,1.0,3,1.0,0,202.0,5,25,1.0,3.0,7.0
45967,conlopj01,2018,1,NYN,NL,0,0,3,2,0,0,0,23,15,7,2,2,5,0.417,8.22,0.0,0,0.0,0,38.0,1,7,0.0,0.0,1.0
45968,cookry01,2018,1,SEA,AL,2,1,19,0,0,0,0,51,15,10,4,7,23,0.234,5.29,1.0,2,3.0,0,76.0,5,10,1.0,1.0,0.0
45969,copelsc01,2018,1,NYN,NL,0,0,1,0,0,0,0,4,1,0,0,0,2,0.2,0.0,0.0,0,0.0,0,5.0,0,0,0.0,0.0,0.0
45970,corbipa01,2018,1,ARI,NL,11,7,33,33,1,1,0,600,162,70,15,48,246,0.218,3.15,3.0,8,5.0,0,800.0,0,70,3.0,2.0,11.0
45971,corcida01,2018,1,LAN,NL,0,0,2,0,0,0,1,12,2,1,0,3,1,0.143,2.25,0.0,1,1.0,0,18.0,2,2,0.0,0.0,0.0
45972,cordeji01,2018,1,WAS,NL,1,2,22,0,0,0,0,57,23,12,2,12,12,0.288,5.68,2.0,0,2.0,0,94.0,3,13,0.0,0.0,2.0
45973,cortene01,2018,1,BAL,AL,0,0,4,0,0,0,0,14,10,4,2,4,3,0.455,7.71,0.0,0,0.0,0,26.0,3,4,0.0,0.0,1.0
45974,couloda01,2018,1,OAK,AL,1,1,27,0,0,0,0,71,24,12,5,11,26,0.279,4.56,0.0,2,0.0,0,98.0,3,13,0.0,1.0,6.0
45975,coveydy01,2018,1,CHA,AL,5,14,27,21,0,0,0,365,129,70,13,52,91,0.269,5.18,4.0,5,2.0,0,542.0,2,81,5.0,3.0,9.0
45976,crickky01,2018,1,PIT,NL,3,2,64,0,0,0,2,181,45,16,3,23,65,0.202,2.39,3.0,9,7.0,2,255.0,13,18,1.0,1.0,1.0
45977,crockky01,2018,1,CIN,NL,1,0,15,0,0,0,0,28,16,6,1,2,11,0.364,5.79,1.0,1,0.0,0,46.0,2,8,0.0,0.0,1.0
45978,cruzrh01,2018,1,TOR,AL,0,0,2,0,0,0,0,10,3,1,0,2,4,0.231,2.7,0.0,1,0.0,0,15.0,1,1,0.0,0.0,0.0
45979,cuetojo01,2018,1,SFN,NL,3,2,9,9,0,0,0,159,46,19,8,13,38,0.238,3.23,0.0,2,5.0,0,214.0,0,19,3.0,0.0,6.0
45980,cuevawi01,2018,1,BOS,AL,0,2,9,1,0,0,0,51,20,14,3,11,20,0.294,7.41,0.0,2,4.0,0,84.0,3,14,1.0,0.0,1.0
45981,culbech01,2018,1,ATL,NL,0,0,1,0,0,0,0,3,2,1,0,0,0,0.4,9.0,0.0,0,0.0,0,5.0,1,1,0.0,0.0,0.0
45982,cumptbr01,2018,1,TOR,AL,0,0,1,0,0,0,0,5,3,1,0,2,2,0.375,5.4,0.0,0,0.0,0,10.0,0,1,0.0,0.0,0.0
45983,curtijo02,2018,1,MIN,AL,0,1,8,0,0,0,0,19,8,4,0,4,7,0.308,5.68,1.0,3,0.0,0,30.0,2,4,0.0,0.0,0.0
45984,curtiza01,2018,1,PHI,NL,0,0,7,0,0,0,0,29,6,2,0,10,10,0.188,1.86,1.0,0,1.0,0,44.0,4,2,0.0,1.0,1.0
45985,curtiza01,2018,2,TEX,AL,0,1,8,0,0,0,0,20,6,7,1,9,8,0.25,9.45,1.0,2,0.0,0,35.0,1,8,0.0,2.0,0.0
45986,danisty01,2018,1,CHA,AL,1,0,7,0,0,0,0,19,8,5,2,4,5,0.32,7.11,0.0,0,1.0,0,31.0,0,5,0.0,1.0,0.0
45987,darnach01,2018,1,SFN,NL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.25,0.0,0.0,0,0.0,0,4.0,1,0,0.0,0.0,0.0
45988,darviyu01,2018,1,CHN,NL,1,3,8,8,0,0,0,120,36,22,7,21,49,0.235,4.95,0.0,2,4.0,1,180.0,0,24,1.0,1.0,1.0
45989,davidma02,2018,1,CHA,AL,0,0,3,0,0,0,0,9,1,0,0,1,2,0.1,0.0,0.0,0,0.0,0,11.0,3,0,0.0,0.0,0.0
45990,davieza01,2018,1,MIL,NL,2,7,13,13,0,0,0,198,67,35,8,21,49,0.269,4.77,3.0,1,4.0,0,280.0,0,36,0.0,5.0,8.0
45991,davisau01,2018,1,PHI,NL,1,2,32,0,0,0,0,104,35,16,4,12,38,0.265,4.15,1.0,4,2.0,1,151.0,10,20,1.0,4.0,3.0
45992,davisjd01,2018,1,HOU,AL,0,0,1,0,0,0,0,3,1,1,1,0,1,0.25,9.0,0.0,0,0.0,0,4.0,1,1,0.0,0.0,0.0
45993,daviswa01,2018,1,COL,NL,3,6,69,0,0,0,43,196,43,30,8,26,78,0.185,4.13,0.0,6,2.0,0,261.0,63,31,0.0,0.0,4.0
45994,deetzde01,2018,1,HOU,AL,0,0,4,0,0,0,0,10,4,2,1,1,3,0.308,5.4,0.0,0,1.0,0,15.0,3,2,0.0,0.0,0.0
45995,degroja01,2018,1,NYN,NL,10,9,32,32,1,0,0,651,152,41,10,46,269,0.196,1.7,3.0,2,5.0,0,835.0,0,48,3.0,5.0,13.0
45996,dejonch01,2018,1,MIN,AL,1,1,4,4,0,0,0,53,18,7,3,6,13,0.265,3.57,0.0,2,0.0,0,74.0,0,9,0.0,0.0,3.0
45997,delarjo01,2018,1,ARI,NL,0,2,42,0,0,0,0,105,37,18,6,19,27,0.278,4.63,3.0,2,1.0,2,158.0,7,19,3.0,2.0,8.0
45998,delarjo01,2018,2,CHN,NL,0,0,17,0,0,0,1,63,14,3,0,8,20,0.182,1.29,1.0,0,0.0,0,85.0,7,6,0.0,0.0,1.0
45999,delgara01,2018,1,ARI,NL,2,0,10,0,0,0,0,34,11,6,3,6,5,0.244,4.76,2.0,2,0.0,0,51.0,1,6,0.0,0.0,1.0
46000,delosen01,2018,1,PHI,NL,1,0,7,2,0,0,0,57,19,10,2,8,15,0.271,4.74,0.0,1,1.0,0,81.0,2,10,1.0,1.0,2.0
46001,descada01,2018,1,ARI,NL,0,0,2,0,0,0,0,10,4,3,2,1,2,0.286,8.1,0.0,0,0.0,0,15.0,1,3,0.0,0.0,0.0
46002,desclan01,2018,1,CIN,NL,7,8,21,21,0,0,0,345,118,63,24,30,108,0.266,4.93,2.0,4,2.0,0,484.0,0,68,5.0,4.0,7.0
46003,despaod01,2018,1,MIA,NL,2,0,11,1,0,0,0,61,22,12,1,8,18,0.278,5.31,1.0,0,1.0,0,91.0,2,16,1.0,2.0,2.0
46004,despaod01,2018,2,LAA,AL,0,3,8,4,0,0,0,56,30,17,3,11,17,0.361,8.2,0.0,0,1.0,0,97.0,0,18,0.0,2.0,2.0
46005,detwiro01,2018,1,SEA,AL,0,1,1,0,0,0,0,18,8,3,1,2,2,0.4,4.5,0.0,0,0.0,0,23.0,0,3,0.0,1.0,5.0
46006,devench02,2018,1,HOU,AL,2,3,50,1,0,0,2,142,42,22,9,13,51,0.236,4.18,1.0,1,3.0,1,196.0,8,23,1.0,1.0,3.0
46007,diazed04,2018,1,SEA,AL,0,4,73,0,0,0,57,220,41,16,5,17,124,0.16,1.96,0.0,3,6.0,1,280.0,65,17,0.0,0.0,2.0
46008,diazmi02,2018,1,SDN,NL,1,0,11,0,0,0,0,56,16,10,2,12,30,0.225,4.82,2.0,1,0.0,0,85.0,4,11,0.0,2.0,0.0
46009,diekmja01,2018,1,TEX,AL,1,1,47,0,0,0,2,117,31,16,2,23,48,0.215,3.69,1.0,0,3.0,0,172.0,10,18,0.0,2.0,6.0
46010,diekmja01,2018,2,ARI,NL,0,1,24,0,0,0,0,43,18,12,2,8,18,0.3,7.53,1.0,3,3.0,0,71.0,5,15,0.0,0.0,1.0
46011,dixonbr01,2018,1,CIN,NL,0,0,2,0,0,0,0,4,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0,4.0,2,0,0.0,0.0,0.0
46012,dominse01,2018,1,PHI,NL,2,5,53,0,0,0,16,174,32,19,4,22,74,0.157,2.95,2.0,10,4.0,0,231.0,24,19,0.0,1.0,3.0
46013,doolise01,2018,1,WAS,NL,3,3,43,0,0,0,25,135,21,8,3,6,60,0.135,1.6,1.0,1,2.0,0,163.0,35,8,0.0,0.0,1.0
46014,drakeol01,2018,1,MIL,NL,1,0,11,0,0,0,0,38,14,9,0,8,15,0.286,6.39,1.0,2,0.0,0,58.0,3,9,1.0,0.0,2.0
46015,drakeol01,2018,2,CLE,AL,0,0,4,0,0,0,0,13,7,6,0,1,4,0.35,12.46,0.0,0,1.0,0,22.0,0,6,0.0,0.0,0.0
46016,drakeol01,2018,3,LAA,AL,0,1,8,0,0,0,0,26,15,5,2,1,8,0.385,5.19,0.0,0,0.0,0,40.0,6,5,0.0,0.0,1.0
46017,drakeol01,2018,4,TOR,AL,0,0,2,0,0,0,0,5,4,3,0,0,2,0.444,16.2,0.0,1,0.0,0,9.0,2,3,0.0,0.0,0.0
46018,drakeol01,2018,5,MIN,AL,0,0,19,0,0,0,0,61,12,5,2,7,22,0.164,2.21,0.0,2,0.0,0,80.0,8,6,0.0,0.0,1.0
46019,duensbr01,2018,1,CHN,NL,3,0,48,0,0,0,1,113,42,32,6,29,24,0.286,7.65,2.0,0,1.0,0,181.0,7,33,1.0,3.0,5.0
46020,duffety01,2018,1,MIN,AL,2,2,19,1,0,0,0,75,26,20,6,4,19,0.26,7.2,0.0,2,1.0,0,107.0,4,22,0.0,2.0,2.0
46021,duffyda01,2018,1,KCA,AL,8,12,28,28,0,0,0,465,161,84,23,70,141,0.264,4.88,1.0,14,4.0,0,692.0,0,86,2.0,6.0,6.0
46022,dukeza01,2018,1,MIN,AL,3,4,45,0,0,0,0,112,44,15,0,15,39,0.282,3.62,4.0,3,5.0,0,178.0,8,19,1.0,1.0,2.0
46023,dukeza01,2018,2,SEA,AL,2,1,27,0,0,0,0,44,13,9,1,6,12,0.241,5.52,0.0,0,1.0,0,62.0,3,9,1.0,0.0,2.0
46024,dullry01,2018,1,OAK,AL,0,0,28,0,0,0,0,76,22,12,3,7,21,0.242,4.26,0.0,3,0.0,0,100.0,3,12,1.0,1.0,3.0
46025,dunnmi01,2018,1,COL,NL,0,0,25,0,0,0,0,51,22,17,1,18,12,0.344,9.0,0.0,1,0.0,0,83.0,6,17,0.0,1.0,4.0
46026,dysonsa01,2018,1,SFN,NL,4,3,74,0,0,0,3,211,56,21,5,20,56,0.228,2.69,1.0,2,3.0,0,273.0,16,23,1.0,3.0,13.0
46027,edwarca01,2018,1,CHN,NL,3,2,58,0,0,0,0,156,36,15,2,32,67,0.19,2.6,1.0,4,0.0,0,222.0,2,17,1.0,0.0,2.0
46028,edwarjo02,2018,1,CLE,AL,0,0,9,0,0,0,0,26,6,3,2,4,10,0.182,3.12,0.0,0,0.0,0,37.0,0,4,0.0,0.0,0.0
46029,eflinza01,2018,1,PHI,NL,11,8,24,24,0,0,0,384,130,62,16,37,123,0.261,4.36,4.0,4,3.0,0,548.0,0,69,5.0,4.0,5.0
46030,eickhje01,2018,1,PHI,NL,0,1,3,1,0,0,0,16,10,4,1,0,11,0.385,6.75,0.0,0,0.0,0,26.0,1,4,0.0,0.0,0.0
46031,eliasro01,2018,1,SEA,AL,3,1,23,4,0,0,0,153,46,15,1,16,34,0.242,2.65,1.0,3,1.0,0,210.0,13,17,0.0,3.0,4.0
46032,eovalna01,2018,1,TBA,AL,3,4,10,10,0,0,0,171,48,27,11,8,53,0.225,4.26,1.0,1,1.0,0,224.0,0,27,0.0,2.0,5.0
46033,eovalna01,2018,2,BOS,AL,3,3,12,11,0,0,0,162,57,20,3,12,48,0.266,3.33,0.0,3,2.0,0,231.0,0,28,1.0,2.0,5.0
46034,erlinro01,2018,1,SDN,NL,4,7,39,12,0,0,0,327,112,51,12,12,88,0.267,4.21,0.0,2,0.0,1,439.0,8,57,3.0,5.0,11.0
46035,ervinph01,2018,1,CIN,NL,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,1,0,0.0,0.0,0.0
46036,estrama01,2018,1,TOR,AL,7,14,28,28,0,0,0,431,155,90,29,50,103,0.274,5.64,0.0,3,2.0,0,627.0,0,91,1.0,7.0,5.0
46037,familje01,2018,1,NYN,NL,4,4,40,0,0,0,17,122,36,13,1,14,43,0.234,2.88,1.0,1,2.0,0,171.0,29,13,0.0,1.0,2.0
46038,familje01,2018,2,OAK,AL,4,2,30,0,0,0,1,94,24,12,2,14,40,0.205,3.45,0.0,1,0.0,0,131.0,7,13,0.0,0.0,1.0
46039,fariaja01,2018,1,TBA,AL,4,4,17,12,0,0,0,195,60,39,9,33,50,0.248,5.4,1.0,2,3.0,0,281.0,1,39,0.0,3.0,6.0
46040,farmebu01,2018,1,DET,AL,3,4,66,1,0,0,0,208,67,32,6,41,57,0.255,4.15,1.0,2,1.0,0,308.0,12,34,1.0,2.0,8.0
46041,farquda01,2018,1,CHA,AL,1,1,8,0,0,0,0,24,6,5,3,0,9,0.214,5.63,0.0,1,0.0,0,29.0,0,5,0.0,1.0,1.0
46042,farrelu01,2018,1,CHN,NL,3,4,20,2,0,0,0,94,30,18,7,16,39,0.244,5.17,2.0,1,1.0,0,141.0,8,22,0.0,1.0,1.0
46043,feddeer01,2018,1,WAS,NL,2,4,11,11,0,0,0,151,55,31,8,22,46,0.286,5.54,1.0,0,0.0,1,217.0,0,31,1.0,2.0,7.0
46044,felizmi01,2018,1,PIT,NL,1,2,47,0,0,0,0,143,49,30,6,23,55,0.261,5.66,0.0,3,3.0,1,217.0,7,33,0.0,3.0,1.0
46045,ferguca01,2018,1,LAN,NL,7,2,29,3,0,0,2,147,43,19,8,12,59,0.23,3.49,1.0,1,3.0,0,202.0,7,21,0.0,0.0,4.0
46046,fernajo04,2018,1,TOR,AL,0,0,13,0,0,0,0,31,10,7,2,4,6,0.244,6.1,0.0,0,0.0,0,45.0,1,7,0.0,0.0,0.0
46047,festama01,2018,1,SEA,AL,0,0,8,1,0,0,0,25,13,2,0,2,4,0.351,2.16,0.0,2,1.0,0,40.0,0,2,0.0,0.0,0.0
46048,fieldjo03,2018,1,LAN,NL,2,2,45,0,0,0,2,123,28,10,4,11,33,0.196,2.2,1.0,0,0.0,0,154.0,10,10,0.0,0.0,3.0
46049,fieldjo04,2018,1,TBA,AL,0,0,1,0,0,0,0,3,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,4.0,1,0,0.0,0.0,0.0
46050,fiersmi01,2018,1,DET,AL,7,6,21,21,0,0,0,357,121,46,20,26,87,0.258,3.48,1.0,2,5.0,0,502.0,0,49,1.0,1.0,5.0
46051,fiersmi01,2018,2,OAK,AL,5,2,10,9,0,0,0,159,45,22,12,11,52,0.228,3.74,0.0,2,3.0,0,212.0,0,22,0.0,1.0,4.0
46052,fillmhe01,2018,1,KCA,AL,4,2,17,13,0,0,0,247,78,39,11,32,57,0.255,4.26,0.0,3,2.0,1,344.0,2,41,0.0,4.0,12.0
46053,finnebr01,2018,1,CIN,NL,0,3,5,5,0,0,0,62,27,17,5,15,14,0.318,7.4,2.0,1,0.0,0,103.0,0,20,0.0,3.0,2.0
46054,fistedo01,2018,1,TEX,AL,1,7,12,12,0,0,0,198,73,33,11,19,40,0.278,4.5,0.0,1,6.0,0,289.0,0,40,0.0,1.0,8.0
46055,flaheja01,2018,1,SLN,NL,8,9,28,28,0,0,0,453,108,56,20,59,182,0.199,3.34,3.0,6,11.0,0,615.0,0,59,2.0,1.0,14.0
46056,flexech01,2018,1,NYN,NL,0,2,4,1,0,0,0,19,14,9,2,6,3,0.424,12.79,1.0,0,1.0,0,40.0,2,13,0.0,0.0,1.0
46057,floripe01,2018,1,PHI,NL,0,0,2,0,0,0,0,6,1,2,1,1,0,0.143,9.0,0.0,0,0.0,0,8.0,2,2,0.0,0.0,0.0
46058,florody01,2018,1,CIN,NL,3,2,25,0,0,0,0,109,39,11,2,12,27,0.275,2.72,3.0,0,0.0,1,159.0,13,12,2.0,3.0,3.0
46059,florody01,2018,2,LAN,NL,3,1,29,0,0,0,0,83,18,5,1,11,31,0.182,1.63,3.0,1,1.0,1,112.0,7,5,1.0,0.0,2.0
46060,flynnbr01,2018,1,KCA,AL,3,5,48,0,0,0,1,227,87,34,5,35,47,0.295,4.04,3.0,5,3.0,0,336.0,10,37,1.0,2.0,16.0
46061,foltymi01,2018,1,ATL,NL,13,10,31,31,2,1,0,549,130,58,17,68,202,0.195,2.85,3.0,7,6.0,2,744.0,0,65,2.0,1.0,11.0
46062,fontwi01,2018,1,LAN,NL,0,2,6,0,0,0,0,31,18,13,5,1,7,0.383,11.32,1.0,0,0.0,0,48.0,6,13,0.0,0.0,0.0
46063,fontwi01,2018,2,OAK,AL,0,0,4,0,0,0,0,20,13,11,5,4,9,0.394,14.85,0.0,1,0.0,0,37.0,2,11,0.0,0.0,0.0
46064,fontwi01,2018,3,TBA,AL,2,1,9,5,0,0,0,81,15,5,2,11,20,0.158,1.67,0.0,0,1.0,0,107.0,0,5,0.0,0.0,2.0
46065,frareca01,2018,1,CHA,AL,0,1,11,0,0,0,0,21,6,4,0,4,9,0.231,5.14,0.0,1,1.0,0,31.0,1,4,0.0,0.0,0.0
46066,freelky01,2018,1,COL,NL,17,7,33,33,0,0,0,607,182,64,17,70,173,0.24,2.85,2.0,2,6.0,0,844.0,0,64,5.0,6.0,24.0
46067,freemsa01,2018,1,ATL,NL,3,5,63,0,0,0,0,151,41,24,3,32,58,0.229,4.29,2.0,4,2.0,0,216.0,4,26,1.0,2.0,8.0
46068,friedma01,2018,1,ATL,NL,1,4,14,5,0,0,0,101,26,11,3,20,44,0.224,2.94,0.0,2,2.0,0,142.0,5,12,2.0,2.0,4.0
46069,fryja01,2018,1,CHA,AL,2,3,59,1,0,0,4,154,37,25,4,20,70,0.194,4.38,0.0,5,1.0,0,214.0,12,28,2.0,0.0,1.0
46070,frypa01,2018,1,BAL,AL,1,2,35,0,0,0,2,113,33,14,1,15,36,0.236,3.35,0.0,3,4.0,0,159.0,11,20,0.0,0.0,6.0
46071,fulmeca01,2018,1,CHA,AL,2,4,9,8,0,0,0,97,37,29,8,24,29,0.28,8.07,0.0,2,5.0,1,164.0,1,32,1.0,2.0,1.0
46072,fulmemi01,2018,1,DET,AL,3,12,24,24,0,0,0,397,128,69,19,46,110,0.254,4.69,1.0,1,5.0,0,558.0,0,75,1.0,2.0,14.0
46073,gagnodr01,2018,1,NYN,NL,2,1,5,1,0,0,0,36,15,7,2,5,8,0.319,5.25,0.0,2,2.0,0,56.0,0,11,2.0,0.0,2.0
46074,gallayo01,2018,1,CIN,NL,0,0,3,0,0,0,0,7,8,8,1,4,2,0.533,30.86,0.0,0,0.0,0,19.0,1,8,0.0,0.0,0.0
46075,gallayo01,2018,2,TEX,AL,8,8,18,18,0,0,0,276,99,59,13,43,56,0.279,5.77,2.0,6,2.0,0,403.0,0,60,1.0,1.0,19.0
46076,gallegi01,2018,1,NYA,AL,0,0,4,0,0,0,1,30,10,5,2,3,10,0.278,4.5,0.0,0,0.0,0,40.0,2,5,1.0,0.0,1.0
46077,gallegi01,2018,2,SLN,NL,0,0,2,0,0,0,0,4,1,0,0,0,2,0.2,0.0,0.0,0,0.0,0,5.0,2,0,0.0,0.0,0.0
